,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,r2_score,slope,res_sqsum,i_index,j_index
44,55699.0,55673.0,55678.0,55677.0,55677.0,55679.0,55673.0,55675.0,55679.0,55675.0,55675.0,55674.0,55675.0,55671.0,55672.0,55678.0,55675.0,55675.0,55676.0,55678.0,55675.0,55681.0,55676.0,55672.0,55675.0,55677.0,55674.0,55681.0,55679.0,55677.0,55680.0,55683.0,55677.0,55674.0,55676.0,55673.0,55676.0,55677.0,55677.0,55677.0,55679.0,55676.0,55675.0,55681.0,55676.0,55679.0,55673.0,55673.0,55681.0,55678.0,55673.0,55679.0,55675.0,55676.0,55677.0,55677.0,0.0049075934147472244,-0.01712235133287762,869.6929938482506,1.0,3.0
45,55195.0,55174.0,55174.0,55174.0,55171.0,55177.0,55173.0,55171.0,55176.0,55172.0,55173.0,55172.0,55175.0,55172.0,55175.0,55178.0,55179.0,55176.0,55173.0,55175.0,55171.0,55180.0,55174.0,55169.0,55176.0,55170.0,55176.0,55174.0,55172.0,55173.0,55177.0,55180.0,55174.0,55175.0,55170.0,55171.0,55173.0,55173.0,55173.0,55177.0,55173.0,55177.0,55170.0,55177.0,55168.0,55173.0,55176.0,55170.0,55178.0,55177.0,55170.0,55177.0,55176.0,55172.0,55178.0,55176.0,0.014494372762896668,-0.029425837320574157,861.3143198904563,1.0,4.0
46,55313.0,55292.0,55295.0,55287.0,55287.0,55294.0,55289.0,55297.0,55288.0,55287.0,55283.0,55292.0,55293.0,55288.0,55294.0,55289.0,55292.0,55289.0,55291.0,55292.0,55290.0,55292.0,55294.0,55286.0,55291.0,55288.0,55289.0,55294.0,55294.0,55284.0,55296.0,55294.0,55292.0,55286.0,55288.0,55292.0,55291.0,55291.0,55289.0,55289.0,55291.0,55292.0,55292.0,55296.0,55295.0,55289.0,55289.0,55291.0,55293.0,55285.0,55285.0,55292.0,55288.0,55285.0,55295.0,55287.0,0.04116538943362302,-0.055673274094326645,1056.2076896787162,1.0,5.0
47,55824.0,55799.0,55801.0,55798.0,55799.0,55801.0,55799.0,55803.0,55805.0,55801.0,55800.0,55802.0,55800.0,55799.0,55804.0,55802.0,55807.0,55805.0,55803.0,55805.0,55803.0,55808.0,55804.0,55799.0,55806.0,55803.0,55802.0,55803.0,55805.0,55804.0,55804.0,55807.0,55803.0,55802.0,55799.0,55801.0,55803.0,55804.0,55807.0,55804.0,55802.0,55804.0,55799.0,55805.0,55804.0,55803.0,55801.0,55802.0,55808.0,55804.0,55797.0,55804.0,55802.0,55800.0,55808.0,55808.0,0.0014715230406413538,0.0092617908407382,851.5843130553928,1.0,6.0
48,55654.0,55637.0,55637.0,55639.0,55639.0,55635.0,55633.0,55635.0,55638.0,55633.0,55632.0,55636.0,55637.0,55631.0,55637.0,55638.0,55638.0,55634.0,55631.0,55636.0,55629.0,55639.0,55637.0,55631.0,55635.0,55635.0,55636.0,55638.0,55634.0,55633.0,55635.0,55637.0,55634.0,55636.0,55633.0,55636.0,55633.0,55636.0,55633.0,55632.0,55635.0,55631.0,55633.0,55640.0,55637.0,55632.0,55635.0,55632.0,55639.0,55637.0,55633.0,55637.0,55635.0,55630.0,55635.0,55633.0,0.08945110244378074,-0.06650717703349286,658.7170881749564,1.0,7.0
49,55640.0,55616.0,55619.0,55619.0,55618.0,55621.0,55617.0,55621.0,55623.0,55620.0,55621.0,55623.0,55621.0,55615.0,55620.0,55621.0,55624.0,55621.0,55624.0,55623.0,55621.0,55625.0,55624.0,55622.0,55626.0,55618.0,55619.0,55623.0,55624.0,55621.0,55624.0,55624.0,55623.0,55620.0,55625.0,55619.0,55622.0,55627.0,55625.0,55620.0,55625.0,55615.0,55624.0,55620.0,55619.0,55620.0,55619.0,55615.0,55622.0,55619.0,55618.0,55622.0,55622.0,55617.0,55622.0,55624.0,0.009556185937622197,-0.022829801777170186,790.3034176350588,1.0,8.0
50,56122.0,56098.0,56105.0,56101.0,56106.0,56106.0,56101.0,56105.0,56097.0,56101.0,56103.0,56105.0,56101.0,56099.0,56103.0,56101.0,56104.0,56102.0,56105.0,56101.0,56100.0,56104.0,56106.0,56102.0,56101.0,56100.0,56100.0,56104.0,56103.0,56101.0,56105.0,56108.0,56104.0,56101.0,56101.0,56105.0,56103.0,56104.0,56102.0,56101.0,56100.0,56103.0,56108.0,56106.0,56102.0,56104.0,56104.0,56101.0,56108.0,56103.0,56101.0,56107.0,56104.0,56101.0,56102.0,56105.0,0.00044121752045400697,-0.004579630895420391,695.121736158633,1.0,9.0
51,54956.0,54935.0,54939.0,54933.0,54936.0,54939.0,54930.0,54941.0,54938.0,54932.0,54938.0,54936.0,54933.0,54929.0,54940.0,54939.0,54936.0,54939.0,54935.0,54939.0,54937.0,54941.0,54938.0,54937.0,54940.0,54927.0,54939.0,54932.0,54938.0,54937.0,54934.0,54942.0,54939.0,54936.0,54936.0,54930.0,54937.0,54932.0,54937.0,54937.0,54939.0,54939.0,54935.0,54940.0,54937.0,54937.0,54938.0,54935.0,54942.0,54940.0,54935.0,54935.0,54933.0,54937.0,54938.0,54934.0,0.00823075692938735,-0.023137388926862675,943.7215652768526,1.0,10.0
52,55794.0,55762.0,55770.0,55769.0,55769.0,55765.0,55768.0,55770.0,55771.0,55767.0,55770.0,55771.0,55770.0,55763.0,55771.0,55767.0,55773.0,55773.0,55769.0,55769.0,55766.0,55769.0,55771.0,55771.0,55771.0,55768.0,55770.0,55774.0,55770.0,55772.0,55769.0,55768.0,55770.0,55769.0,55767.0,55766.0,55768.0,55770.0,55771.0,55768.0,55773.0,55769.0,55769.0,55774.0,55769.0,55771.0,55771.0,55765.0,55774.0,55767.0,55767.0,55770.0,55769.0,55770.0,55769.0,55770.0,0.007505969408230673,-0.021872863978127165,925.5006835268249,1.0,11.0
53,55803.0,55782.0,55782.0,55781.0,55783.0,55784.0,55782.0,55785.0,55783.0,55781.0,55781.0,55782.0,55779.0,55778.0,55784.0,55780.0,55783.0,55784.0,55783.0,55783.0,55778.0,55784.0,55781.0,55779.0,55782.0,55777.0,55784.0,55781.0,55783.0,55780.0,55784.0,55785.0,55782.0,55779.0,55781.0,55779.0,55783.0,55781.0,55782.0,55787.0,55782.0,55781.0,55780.0,55785.0,55783.0,55782.0,55783.0,55778.0,55783.0,55781.0,55779.0,55785.0,55781.0,55778.0,55784.0,55785.0,0.0319139522778662,-0.03913192071086809,679.5791182500859,1.0,12.0
54,55392.0,55368.0,55369.0,55368.0,55369.0,55370.0,55368.0,55369.0,55371.0,55369.0,55368.0,55369.0,55368.0,55366.0,55369.0,55369.0,55371.0,55372.0,55371.0,55372.0,55368.0,55368.0,55368.0,55368.0,55369.0,55368.0,55369.0,55373.0,55371.0,55367.0,55370.0,55375.0,55370.0,55367.0,55370.0,55370.0,55367.0,55369.0,55372.0,55368.0,55370.0,55368.0,55368.0,55374.0,55369.0,55371.0,55368.0,55367.0,55374.0,55372.0,55364.0,55369.0,55370.0,55367.0,55369.0,55374.0,0.01331899834576944,-0.026144907723855127,740.8388585099183,1.0,13.0
55,56072.0,56051.0,56049.0,56045.0,56052.0,56048.0,56046.0,56048.0,56053.0,56042.0,56044.0,56051.0,56045.0,56043.0,56048.0,56050.0,56043.0,56042.0,56044.0,56043.0,56049.0,56045.0,56043.0,56051.0,56049.0,56043.0,56049.0,56050.0,56050.0,56047.0,56049.0,56057.0,56049.0,56055.0,56043.0,56046.0,56044.0,56045.0,56045.0,56049.0,56048.0,56047.0,56042.0,56047.0,56048.0,56050.0,56048.0,56046.0,56053.0,56046.0,56043.0,56052.0,56049.0,56043.0,56052.0,56048.0,0.013987173069792802,-0.03489405331510592,1255.7401572113474,1.0,14.0
56,55909.0,55884.0,55889.0,55886.0,55882.0,55886.0,55887.0,55886.0,55887.0,55887.0,55887.0,55889.0,55880.0,55879.0,55888.0,55885.0,55887.0,55887.0,55888.0,55886.0,55887.0,55889.0,55885.0,55880.0,55886.0,55881.0,55887.0,55889.0,55888.0,55884.0,55888.0,55889.0,55885.0,55889.0,55887.0,55888.0,55887.0,55885.0,55888.0,55889.0,55888.0,55886.0,55886.0,55888.0,55887.0,55887.0,55888.0,55882.0,55890.0,55887.0,55884.0,55885.0,55887.0,55883.0,55889.0,55891.0,0.0026768640936187804,-0.012576896787423112,862.1858509910666,1.0,15.0
57,56312.0,56290.0,56283.0,56290.0,56278.0,56279.0,56288.0,56288.0,56293.0,56291.0,56291.0,56292.0,56289.0,56289.0,56291.0,56292.0,56295.0,56290.0,56289.0,56292.0,56295.0,56296.0,56295.0,56290.0,56292.0,56289.0,56292.0,56294.0,56280.0,56289.0,56281.0,56298.0,56292.0,56291.0,56291.0,56285.0,56282.0,56294.0,56294.0,56285.0,56292.0,56289.0,56289.0,56294.0,56288.0,56294.0,56284.0,56289.0,56293.0,56291.0,56292.0,56292.0,56291.0,56293.0,56295.0,56295.0,0.004664324869840697,0.021941216678058727,1502.9568694465406,1.0,16.0
58,55551.0,55531.0,55533.0,55531.0,55531.0,55536.0,55531.0,55535.0,55533.0,55531.0,55533.0,55531.0,55533.0,55532.0,55530.0,55532.0,55534.0,55528.0,55532.0,55529.0,55533.0,55533.0,55536.0,55531.0,55532.0,55528.0,55530.0,55533.0,55533.0,55530.0,55531.0,55538.0,55530.0,55533.0,55530.0,55530.0,55533.0,55530.0,55533.0,55533.0,55529.0,55530.0,55531.0,55536.0,55532.0,55533.0,55534.0,55525.0,55533.0,55532.0,55529.0,55535.0,55529.0,55532.0,55532.0,55533.0,0.05126189453681207,-0.047436773752563145,609.2931647299657,1.0,17.0
59,55431.0,55409.0,55412.0,55410.0,55411.0,55409.0,55408.0,55413.0,55410.0,55409.0,55415.0,55412.0,55410.0,55410.0,55412.0,55413.0,55416.0,55416.0,55414.0,55413.0,55415.0,55413.0,55417.0,55414.0,55412.0,55409.0,55412.0,55416.0,55411.0,55409.0,55414.0,55416.0,55413.0,55412.0,55408.0,55399.0,55396.0,55399.0,55403.0,55398.0,55397.0,55400.0,55396.0,55402.0,55397.0,55400.0,55396.0,55396.0,55405.0,55396.0,55397.0,55397.0,55399.0,55398.0,55401.0,55405.0,0.5480085310879774,-0.3474025974025974,1456.3084415583064,1.0,18.0
60,55826.0,55805.0,55808.0,55806.0,55809.0,55809.0,55805.0,55806.0,55809.0,55796.0,55808.0,55807.0,55796.0,55791.0,55804.0,55793.0,55809.0,55809.0,55806.0,55806.0,55808.0,55801.0,55809.0,55806.0,55808.0,55807.0,55808.0,55809.0,55799.0,55808.0,55799.0,55806.0,55806.0,55808.0,55801.0,55804.0,55808.0,55808.0,55810.0,55805.0,55806.0,55807.0,55795.0,55798.0,55799.0,55809.0,55806.0,55804.0,55811.0,55803.0,55805.0,55805.0,55805.0,55804.0,55809.0,55810.0,0.006548161795797425,-0.026452494873547498,1553.1200273410986,1.0,19.0
61,55888.0,55865.0,55868.0,55862.0,55866.0,55867.0,55861.0,55870.0,55869.0,55866.0,55866.0,55870.0,55862.0,55865.0,55863.0,55863.0,55868.0,55866.0,55865.0,55866.0,55864.0,55864.0,55865.0,55864.0,55865.0,55863.0,55866.0,55868.0,55867.0,55864.0,55863.0,55868.0,55864.0,55864.0,55867.0,55862.0,55862.0,55865.0,55866.0,55863.0,55866.0,55866.0,55863.0,55868.0,55863.0,55867.0,55866.0,55860.0,55865.0,55865.0,55861.0,55866.0,55866.0,55864.0,55866.0,55868.0,0.06946785207310846,-0.06124401913875597,735.0539302802497,1.0,20.0
62,55414.0,55394.0,55395.0,55395.0,55396.0,55403.0,55396.0,55398.0,55402.0,55398.0,55396.0,55401.0,55399.0,55394.0,55397.0,55398.0,55401.0,55395.0,55402.0,55400.0,55398.0,55401.0,55399.0,55400.0,55401.0,55398.0,55400.0,55401.0,55400.0,55396.0,55403.0,55401.0,55398.0,55398.0,55398.0,55397.0,55397.0,55401.0,55398.0,55399.0,55395.0,55397.0,55396.0,55402.0,55400.0,55398.0,55397.0,55394.0,55401.0,55399.0,55394.0,55400.0,55400.0,55392.0,55400.0,55400.0,0.013250483629319132,-0.02341079972658922,597.1068010938083,1.0,21.0
63,55106.0,55083.0,55087.0,55083.0,55082.0,55088.0,55084.0,55086.0,55083.0,55083.0,55086.0,55089.0,55082.0,55081.0,55081.0,55083.0,55088.0,55087.0,55086.0,55082.0,55087.0,55092.0,55086.0,55087.0,55085.0,55083.0,55087.0,55091.0,55085.0,55082.0,55087.0,55090.0,55089.0,55086.0,55086.0,55084.0,55085.0,55085.0,55090.0,55090.0,55091.0,55088.0,55090.0,55091.0,55080.0,55088.0,55090.0,55083.0,55091.0,55087.0,55085.0,55088.0,55086.0,55085.0,55087.0,55088.0,0.011810952283220377,0.026623376623376653,867.6123376623377,1.0,22.0
64,56171.0,56151.0,56152.0,56150.0,56151.0,56153.0,56149.0,56156.0,56153.0,56151.0,56155.0,56152.0,56150.0,56150.0,56151.0,56152.0,56153.0,56151.0,56154.0,56153.0,56153.0,56154.0,56153.0,56152.0,56151.0,56152.0,56157.0,56156.0,56155.0,56149.0,56153.0,56152.0,56155.0,56155.0,56150.0,56151.0,56153.0,56149.0,56155.0,56152.0,56154.0,56156.0,56153.0,56155.0,56153.0,56150.0,56154.0,56148.0,56155.0,56153.0,56151.0,56152.0,56153.0,56148.0,56150.0,56155.0,0.01760715323340034,-0.026691729323308305,581.5590225564206,1.0,23.0
65,55489.0,55471.0,55476.0,55474.0,55474.0,55475.0,55469.0,55473.0,55471.0,55471.0,55471.0,55470.0,55473.0,55463.0,55469.0,55473.0,55471.0,55475.0,55474.0,55473.0,55471.0,55472.0,55474.0,55472.0,55470.0,55471.0,55475.0,55478.0,55472.0,55471.0,55473.0,55476.0,55471.0,55472.0,55469.0,55471.0,55472.0,55473.0,55474.0,55474.0,55476.0,55473.0,55470.0,55473.0,55471.0,55472.0,55470.0,55469.0,55477.0,55472.0,55471.0,55474.0,55470.0,55474.0,55475.0,55474.0,0.006587867388754054,-0.01650717703349285,601.1385167463802,1.0,24.0
66,55770.0,55749.0,55749.0,55748.0,55748.0,55747.0,55747.0,55749.0,55753.0,55749.0,55750.0,55752.0,55749.0,55748.0,55749.0,55750.0,55747.0,55752.0,55749.0,55751.0,55749.0,55753.0,55754.0,55750.0,55752.0,55744.0,55749.0,55751.0,55747.0,55747.0,55749.0,55750.0,55751.0,55748.0,55750.0,55750.0,55753.0,55747.0,55752.0,55751.0,55751.0,55752.0,55749.0,55752.0,55749.0,55750.0,55751.0,55749.0,55752.0,55750.0,55749.0,55750.0,55749.0,55749.0,55752.0,55754.0,0.0009075714105984956,-0.006185919343814153,616.2794600136373,1.0,25.0
67,55296.0,55273.0,55274.0,55270.0,55273.0,55277.0,55273.0,55274.0,55275.0,55271.0,55274.0,55271.0,55271.0,55272.0,55274.0,55272.0,55273.0,55276.0,55272.0,55274.0,55276.0,55275.0,55273.0,55274.0,55271.0,55271.0,55274.0,55275.0,55275.0,55271.0,55274.0,55281.0,55271.0,55275.0,55270.0,55275.0,55275.0,55273.0,55275.0,55275.0,55274.0,55275.0,55275.0,55276.0,55271.0,55273.0,55273.0,55272.0,55278.0,55275.0,55271.0,55272.0,55271.0,55269.0,55273.0,55279.0,0.018275331298736375,-0.031271360218728665,768.5326384141908,1.0,26.0
68,56221.0,56203.0,56207.0,56203.0,56203.0,56205.0,56202.0,56207.0,56204.0,56204.0,56205.0,56208.0,56204.0,56204.0,56205.0,56200.0,56205.0,56209.0,56208.0,56207.0,56204.0,56205.0,56205.0,56203.0,56202.0,56201.0,56207.0,56206.0,56206.0,56205.0,56206.0,56209.0,56208.0,56207.0,56205.0,56205.0,56208.0,56204.0,56206.0,56204.0,56205.0,56209.0,56204.0,56207.0,56206.0,56205.0,56206.0,56203.0,56208.0,56207.0,56201.0,56205.0,56205.0,56204.0,56208.0,56211.0,0.0005647523676380883,0.004442925495557045,511.0683527000057,1.0,27.0
69,55769.0,55748.0,55748.0,55746.0,55747.0,55751.0,55749.0,55747.0,55749.0,55750.0,55748.0,55750.0,55748.0,55748.0,55751.0,55749.0,55752.0,55752.0,55749.0,55749.0,55749.0,55751.0,55753.0,55750.0,55753.0,55746.0,55750.0,55752.0,55750.0,55752.0,55752.0,55754.0,55751.0,55749.0,55748.0,55751.0,55752.0,55752.0,55751.0,55755.0,55752.0,55754.0,55747.0,55755.0,55749.0,55749.0,55751.0,55747.0,55753.0,55753.0,55750.0,55752.0,55752.0,55748.0,55749.0,55754.0,0.009455175537177674,0.020095693779904365,618.9490088857694,1.0,28.0
70,55534.0,55512.0,55519.0,55515.0,55517.0,55519.0,55514.0,55514.0,55518.0,55518.0,55517.0,55519.0,55514.0,55510.0,55517.0,55514.0,55516.0,55515.0,55520.0,55515.0,55516.0,55520.0,55519.0,55519.0,55519.0,55520.0,55515.0,55517.0,55514.0,55516.0,55519.0,55517.0,55518.0,55516.0,55515.0,55513.0,55517.0,55515.0,55517.0,55515.0,55516.0,55518.0,55519.0,55521.0,55516.0,55514.0,55516.0,55512.0,55522.0,55516.0,55516.0,55517.0,55516.0,55516.0,55517.0,55518.0,0.010582398805953797,-0.020847573479152375,594.4986329460228,1.0,29.0
71,55844.0,55824.0,55825.0,55822.0,55822.0,55825.0,55825.0,55824.0,55826.0,55826.0,55825.0,55827.0,55824.0,55824.0,55826.0,55823.0,55825.0,55828.0,55825.0,55823.0,55825.0,55829.0,55828.0,55826.0,55824.0,55822.0,55824.0,55828.0,55824.0,55826.0,55821.0,55828.0,55827.0,55823.0,55824.0,55826.0,55824.0,55822.0,55826.0,55826.0,55827.0,55827.0,55824.0,55826.0,55825.0,55826.0,55825.0,55819.0,55828.0,55825.0,55823.0,55825.0,55826.0,55823.0,55826.0,55827.0,0.019411701151042737,-0.027409432672590578,555.2231032125487,1.0,30.0
72,55861.0,55840.0,55842.0,55838.0,55842.0,55845.0,55843.0,55845.0,55842.0,55842.0,55843.0,55843.0,55846.0,55838.0,55843.0,55840.0,55842.0,55842.0,55838.0,55844.0,55842.0,55844.0,55840.0,55843.0,55841.0,55840.0,55842.0,55844.0,55841.0,55841.0,55842.0,55845.0,55843.0,55845.0,55841.0,55846.0,55842.0,55838.0,55844.0,55848.0,55844.0,55844.0,55846.0,55845.0,55843.0,55841.0,55843.0,55840.0,55845.0,55843.0,55840.0,55842.0,55844.0,55840.0,55842.0,55844.0,0.004348013423358554,-0.013362952836637037,598.2268284347186,1.0,31.0
73,55625.0,55601.0,55606.0,55601.0,55603.0,55601.0,55605.0,55603.0,55607.0,55605.0,55605.0,55601.0,55602.0,55606.0,55605.0,55601.0,55606.0,55605.0,55604.0,55601.0,55604.0,55603.0,55605.0,55602.0,55605.0,55603.0,55604.0,55606.0,55603.0,55609.0,55601.0,55605.0,55602.0,55606.0,55600.0,55603.0,55603.0,55605.0,55604.0,55603.0,55604.0,55605.0,55603.0,55607.0,55604.0,55605.0,55604.0,55600.0,55607.0,55602.0,55601.0,55607.0,55602.0,55601.0,55608.0,55608.0,0.011657368060634887,-0.02368421052631582,695.7755639097428,1.0,32.0
74,55528.0,55512.0,55511.0,55509.0,55510.0,55512.0,55509.0,55513.0,55512.0,55510.0,55514.0,55512.0,55512.0,55512.0,55509.0,55506.0,55507.0,55511.0,55508.0,55512.0,55511.0,55508.0,55511.0,55511.0,55512.0,55509.0,55517.0,55510.0,55510.0,55510.0,55509.0,55513.0,55513.0,55515.0,55509.0,55514.0,55512.0,55508.0,55507.0,55514.0,55513.0,55513.0,55503.0,55516.0,55514.0,55515.0,55513.0,55509.0,55514.0,55505.0,55509.0,55514.0,55501.0,55511.0,55509.0,55516.0,0.015652772767149492,-0.029562542720437488,804.0534859877191,1.0,33.0
75,55243.0,55220.0,55224.0,55223.0,55222.0,55225.0,55223.0,55227.0,55224.0,55224.0,55224.0,55226.0,55224.0,55224.0,55224.0,55222.0,55223.0,55224.0,55225.0,55226.0,55219.0,55224.0,55228.0,55228.0,55221.0,55215.0,55226.0,55223.0,55224.0,55223.0,55225.0,55226.0,55224.0,55228.0,55223.0,55224.0,55221.0,55222.0,55224.0,55228.0,55226.0,55227.0,55221.0,55228.0,55225.0,55222.0,55225.0,55215.0,55228.0,55223.0,55223.0,55224.0,55226.0,55222.0,55225.0,55228.0,0.007765229493375991,-0.020266575529733464,767.830246069724,1.0,34.0
76,55694.0,55673.0,55674.0,55671.0,55680.0,55672.0,55674.0,55674.0,55670.0,55671.0,55673.0,55674.0,55673.0,55674.0,55676.0,55670.0,55673.0,55675.0,55670.0,55675.0,55673.0,55678.0,55676.0,55676.0,55673.0,55676.0,55677.0,55676.0,55678.0,55675.0,55675.0,55678.0,55675.0,55675.0,55674.0,55673.0,55678.0,55676.0,55677.0,55678.0,55675.0,55676.0,55671.0,55674.0,55675.0,55677.0,55674.0,55672.0,55678.0,55675.0,55672.0,55677.0,55675.0,55673.0,55677.0,55678.0,0.0016037920315166154,0.008544087491455984,664.8605604921552,1.0,35.0
77,55572.0,55551.0,55556.0,55552.0,55553.0,55558.0,55560.0,55556.0,55558.0,55554.0,55556.0,55553.0,55558.0,55554.0,55553.0,55554.0,55556.0,55557.0,55556.0,55552.0,55553.0,55561.0,55556.0,55557.0,55555.0,55553.0,55555.0,55557.0,55554.0,55557.0,55554.0,55557.0,55557.0,55551.0,55550.0,55555.0,55555.0,55554.0,55554.0,55557.0,55554.0,55557.0,55553.0,55561.0,55552.0,55558.0,55556.0,55552.0,55557.0,55559.0,55554.0,55558.0,55557.0,55552.0,55555.0,55554.0,0.018171909227181926,-0.027614490772385588,602.7723171565981,1.0,36.0
78,55851.0,55833.0,55837.0,55834.0,55833.0,55837.0,55834.0,55837.0,55836.0,55834.0,55836.0,55838.0,55833.0,55833.0,55837.0,55834.0,55837.0,55838.0,55835.0,55841.0,55838.0,55839.0,55836.0,55837.0,55837.0,55831.0,55839.0,55842.0,55835.0,55839.0,55833.0,55838.0,55837.0,55835.0,55835.0,55832.0,55836.0,55834.0,55840.0,55837.0,55833.0,55838.0,55833.0,55839.0,55836.0,55836.0,55835.0,55830.0,55840.0,55836.0,55833.0,55836.0,55840.0,55834.0,55836.0,55836.0,0.012004518682486753,-0.02170198222829804,567.0917634998004,1.0,37.0
79,56198.0,56177.0,56179.0,56179.0,56177.0,56182.0,56178.0,56184.0,56184.0,56178.0,56179.0,56181.0,56179.0,56179.0,56180.0,56181.0,56179.0,56183.0,56181.0,56180.0,56180.0,56185.0,56180.0,56181.0,56178.0,56177.0,56184.0,56181.0,56177.0,56181.0,56182.0,56180.0,56179.0,56179.0,56178.0,56178.0,56179.0,56178.0,56177.0,56179.0,56181.0,56183.0,56175.0,56179.0,56181.0,56177.0,56180.0,56177.0,56181.0,56183.0,56178.0,56177.0,56178.0,56176.0,56179.0,56182.0,0.08127396389938579,-0.057826384142173615,553.007450444277,1.0,38.0
80,55566.0,55543.0,55545.0,55544.0,55545.0,55548.0,55545.0,55548.0,55549.0,55546.0,55544.0,55549.0,55544.0,55542.0,55541.0,55545.0,55543.0,55551.0,55546.0,55546.0,55543.0,55550.0,55549.0,55546.0,55543.0,55546.0,55549.0,55549.0,55546.0,55549.0,55545.0,55548.0,55547.0,55548.0,55544.0,55547.0,55544.0,55546.0,55549.0,55546.0,55545.0,55546.0,55547.0,55549.0,55544.0,55548.0,55547.0,55545.0,55552.0,55546.0,55541.0,55547.0,55548.0,55544.0,55546.0,55555.0,1.2779286319042349e-05,-0.000820232399179779,770.2044429254014,1.0,39.0
81,55476.0,55464.0,55469.0,55463.0,55470.0,55465.0,55461.0,55464.0,55471.0,55464.0,55468.0,55468.0,55469.0,55466.0,55467.0,55463.0,55469.0,55465.0,55466.0,55468.0,55466.0,55466.0,55469.0,55468.0,55466.0,55465.0,55467.0,55472.0,55466.0,55469.0,55469.0,55468.0,55469.0,55468.0,55462.0,55467.0,55464.0,55466.0,55468.0,55465.0,55467.0,55467.0,55466.0,55470.0,55469.0,55466.0,55464.0,55468.0,55468.0,55469.0,55465.0,55463.0,55463.0,55466.0,55468.0,55470.0,0.0020416494050335965,-0.007416267942583748,393.32033492824115,2.0,0.0
82,55988.0,55970.0,55977.0,55975.0,55971.0,55978.0,55972.0,55972.0,55980.0,55975.0,55977.0,55977.0,55977.0,55970.0,55974.0,55973.0,55978.0,55969.0,55976.0,55975.0,55972.0,55975.0,55978.0,55976.0,55976.0,55969.0,55972.0,55974.0,55974.0,55976.0,55974.0,55977.0,55977.0,55974.0,55972.0,55973.0,55975.0,55976.0,55979.0,55975.0,55980.0,55975.0,55974.0,55979.0,55978.0,55972.0,55972.0,55970.0,55977.0,55977.0,55973.0,55973.0,55974.0,55977.0,55978.0,55981.0,0.0005549842894669865,0.004853041695146979,620.5125768968538,2.0,1.0
83,55187.0,55177.0,55178.0,55176.0,55177.0,55177.0,55176.0,55175.0,55183.0,55180.0,55183.0,55180.0,55179.0,55177.0,55183.0,55179.0,55180.0,55179.0,55180.0,55181.0,55179.0,55182.0,55185.0,55180.0,55181.0,55177.0,55180.0,55183.0,55177.0,55176.0,55179.0,55182.0,55180.0,55181.0,55175.0,55179.0,55179.0,55179.0,55178.0,55178.0,55184.0,55181.0,55179.0,55183.0,55180.0,55177.0,55178.0,55176.0,55179.0,55182.0,55177.0,55181.0,55175.0,55177.0,55178.0,55183.0,0.002055057418446582,-0.007416267942583733,390.7489063568879,2.0,2.0
84,55392.0,55376.0,55378.0,55379.0,55378.0,55376.0,55373.0,55377.0,55378.0,55381.0,55376.0,55383.0,55376.0,55373.0,55378.0,55374.0,55375.0,55375.0,55380.0,55375.0,55377.0,55380.0,55379.0,55375.0,55375.0,55371.0,55380.0,55379.0,55376.0,55378.0,55378.0,55383.0,55381.0,55379.0,55377.0,55373.0,55373.0,55378.0,55381.0,55379.0,55383.0,55378.0,55377.0,55381.0,55378.0,55377.0,55375.0,55376.0,55379.0,55380.0,55374.0,55375.0,55378.0,55379.0,55375.0,55384.0,0.00021476216812665871,-0.0030758714969241637,644.3615857826424,2.0,3.0
85,55674.0,55661.0,55662.0,55660.0,55661.0,55664.0,55660.0,55663.0,55665.0,55662.0,55663.0,55665.0,55664.0,55661.0,55664.0,55660.0,55665.0,55662.0,55660.0,55660.0,55658.0,55660.0,55667.0,55661.0,55662.0,55664.0,55665.0,55666.0,55664.0,55662.0,55663.0,55666.0,55665.0,55664.0,55661.0,55663.0,55664.0,55662.0,55665.0,55659.0,55663.0,55663.0,55663.0,55664.0,55662.0,55662.0,55660.0,55656.0,55665.0,55665.0,55662.0,55664.0,55661.0,55658.0,55664.0,55667.0,0.005024085637515108,-0.01203007518796992,419.31127819561857,2.0,4.0
86,55661.0,55644.0,55646.0,55649.0,55648.0,55649.0,55647.0,55648.0,55649.0,55650.0,55647.0,55651.0,55646.0,55647.0,55648.0,55647.0,55649.0,55650.0,55653.0,55649.0,55646.0,55648.0,55651.0,55646.0,55646.0,55644.0,55646.0,55652.0,55647.0,55652.0,55649.0,55652.0,55652.0,55649.0,55644.0,55648.0,55646.0,55649.0,55648.0,55648.0,55650.0,55651.0,55646.0,55649.0,55652.0,55646.0,55649.0,55647.0,55647.0,55648.0,55645.0,55649.0,55644.0,55647.0,55646.0,55648.0,0.0338193263669635,-0.03188653451811349,424.9642173617022,2.0,5.0
